,room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,latitude,longitude,boroughs
9726,18536127,39914904,Entire home/apt,Westerpark,1,0.0,2,1.0,132.0,One-bedroom apartment in Amsterdam center,52.383351,4.873598,West
9727,15045784,20940449,Entire home/apt,Westerpark,9,5.0,2,1.0,136.0,Comfy appartment in city center,52.382655,4.873258,West
9728,15368201,12382766,Entire home/apt,Centrum West,0,0.0,4,2.0,144.0,Comfy Lux condo in the heart of Old Amsterdam! NEW,52.374514,4.878871,Centrum
9729,11599694,1464510,Entire home/apt,Westerpark,11,4.0,2,1.0,132.0,COZY & WARM apt | near CITY CENTER!,52.383019,4.87986,West
9730,19466845,7687634,Entire home/apt,Westerpark,1,0.0,2,1.0,126.0,Lovely Apartment in Amsterdam West,52.383211,4.87338,West
9731,5148268,26617838,Entire home/apt,Centrum West,12,4.5,2,1.0,132.0,"Jordaan,canal view appartment",52.369793,4.876979,Centrum
9732,19653107,6733676,Entire home/apt,Westerpark,0,0.0,2,1.0,144.0,Beautiful duplex near the Jordaan,52.381471,4.873134,West
9733,19888763,4512036,Entire home/apt,Westerpark,0,0.0,2,1.0,132.0,Appartement in Westerpark with big garden.,52.381858,4.872762,West
9734,18980326,73914897,Entire home/apt,Westerpark,9,4.5,4,2.0,126.0,Delightful 2rooms appartment near Jordan,52.378416,4.873759,West
9735,1845443,9641407,Entire home/apt,Westerpark,47,5.0,2,1.0,143.0,Amazing apartment with canal view!,52.375464,4.871547,West
9736,11278289,58901847,Entire home/apt,Centrum West,37,5.0,2,0.0,144.0,"""cosy & at home in Amsterdam""",52.376269,4.877592,Centrum
9737,10536357,54332982,Entire home/apt,Westerpark,26,5.0,2,1.0,132.0,Stylish apartment next to Westerpark,52.384457,4.873908,West
9738,14946034,6951413,Entire home/apt,Westerpark,4,5.0,2,1.0,132.0,"Light and cosy apartment in Amsterdam, Jordaan",52.374277,4.87115,West
9739,13232905,74300472,Entire home/apt,Centrum West,31,5.0,2,1.0,125.0,Design Apartment in Monument Canal House,52.376384,4.887006,Centrum
9740,19716136,3798404,Entire home/apt,Centrum West,0,0.0,2,1.0,132.0,Artist Studio // AMS City Centre,52.374013,4.876794,Centrum
9741,6625029,10658317,Entire home/apt,Westerpark,8,5.0,2,1.0,139.0,Beautiful apartment with garden,52.374746,4.873412,West
9742,1426799,14183886,Entire home/apt,Centrum Oost,82,4.5,4,0.0,126.0,TRENDY COZY APTARTMENT IN AMSTERDAM,52.36937,4.926749,Centrum
9743,4830755,24609966,Entire home/apt,Centrum Oost,26,5.0,2,1.0,126.0,"CENTRALLY LOCATED, renovated, quiet",52.365438,4.912914,Centrum
9744,19704752,60732717,Entire home/apt,Centrum Oost,0,0.0,4,2.0,132.0,Nice family apartment in city centre,52.369772,4.921338,Centrum
9745,5836359,12379807,Entire home/apt,Centrum Oost,48,4.5,2,0.0,144.0,nice light studio appt a'dam centr,52.370877,4.921121,Centrum
9746,6791724,35134440,Entire home/apt,Centrum Oost,23,5.0,2,1.0,144.0,Amsterdam Centre-East (58m2),52.367975,4.923714,Centrum
9747,12994276,20399740,Entire home/apt,Centrum Oost,12,4.5,4,1.0,144.0,Spacious Accomodation With Balcony,52.373652,4.922828,Centrum
9748,5546109,28755653,Entire home/apt,Oud Noord,13,4.5,3,2.0,144.0,Artist Designer home,52.391464,4.928044,West
9749,14923711,93809520,Entire home/apt,Centrum Oost,4,5.0,2,1.0,144.0,Lovely apartment in the city centre of Amsterdam,52.369523,4.923048,Centrum
9750,107195,249794,Entire home/apt,Centrum Oost,24,4.5,4,1.0,132.0,"A'dam Centre, Bright and Comfy",52.370074,4.919604,Centrum
9751,15645269,99918597,Entire home/apt,Centrum Oost,6,4.5,3,1.0,144.0,Comfortable modern designfurnished apartment,52.372117,4.922799,Centrum
9752,3154634,15042942,Entire home/apt,Centrum Oost,3,4.5,2,1.0,144.0,A'dam east-center with canalview!,52.372519,4.922091,Centrum
9753,17455347,4387514,Entire home/apt,Centrum Oost,4,4.5,3,2.0,144.0,"Cosy, spacious place nearby Central Station",52.370231,4.924589,Centrum
9754,11933297,12990856,Entire home/apt,Centrum Oost,3,5.0,2,1.0,132.0,Appartment City Centre Amsterdam,52.369178,4.929409,Centrum
9755,9529700,49366008,Entire home/apt,Centrum Oost,1,0.0,4,1.0,144.0,Cozy Apartment with Canal view,52.365988,4.92416,Centrum
9756,11938885,19240762,Entire home/apt,Centrum Oost,2,0.0,2,1.0,138.0,Historic Apartment in City Centre,52.366275,4.910646,Centrum
9757,18381393,127007680,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0.0,2,0.0,143.0,Central River Side Studio,52.376684,4.923121,Oost
9758,3574552,7892885,Entire home/apt,Oud Oost,9,4.5,2,1.0,132.0,Cute apartment with balcony in sun ,52.354913,4.917501,Oost
9759,4561898,2138840,Entire home/apt,Centrum Oost,15,4.5,1,0.0,134.0,Studio in the city Centre @ Museumplein,52.360953,4.886861,Centrum
9760,12256746,66001081,Entire home/apt,De Pijp / Rivierenbuurt,24,5.0,2,1.0,143.0,"Museum Square hotspot, sunny, view on the water",52.355397,4.888059,Zuid
9761,16739650,60975437,Entire home/apt,Oud Oost,0,0.0,4,2.0,132.0,2 bedroom apartment near Amsterdam city center,52.35724,4.9284,Oost
9762,12840901,39702732,Entire home/apt,De Pijp / Rivierenbuurt,15,5.0,2,1.0,143.0,"Cozy mini loft in vibrant area ""De Pijp""",52.353268,4.90314,Zuid
9763,3923236,20322584,Entire home/apt,De Pijp / Rivierenbuurt,45,5.0,2,0.0,138.0,"De Pijp, city center 27m2 apartment",52.355089,4.901633,Zuid
9764,12824690,8649608,Entire home/apt,Centrum Oost,37,5.0,2,1.0,132.0,Beautiful apartment Leidseplein,52.364889,4.882182,Centrum
9765,15016363,6235750,Entire home/apt,De Pijp / Rivierenbuurt,5,5.0,2,1.0,126.0,"Perfect getaway in ""De Pijp"", Amsterdam",52.350892,4.906189,Zuid
9766,15157939,27829593,Entire home/apt,De Pijp / Rivierenbuurt,5,4.5,2,1.0,132.0,Charming & cosy apartment in the Pijp!,52.351872,4.897025,Zuid
9767,1802029,9446964,Entire home/apt,De Pijp / Rivierenbuurt,10,4.5,2,1.0,137.0,Renovated apt with garden @the Pijp,52.351576,4.904689,Zuid
9768,16301432,106654876,Entire home/apt,Centrum Oost,5,5.0,2,1.0,144.0,Beautiful apartment at the perfect location!,52.364163,4.884675,Centrum
9769,10250192,22231144,Entire home/apt,Centrum West,10,5.0,2,2.0,144.0,"Romantic apartment in the Jordaan, near Anne Frank",52.375562,4.878808,Centrum
9770,9604398,1687485,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,4,2.0,132.0,Luxurious 4p roof terrace apartment,52.353191,4.898896,Zuid
9771,13811615,3854873,Entire home/apt,De Pijp / Rivierenbuurt,4,5.0,2,1.0,132.0,Light apartment in leafy street in Amsterdam Zuid,52.35645,4.887799,Zuid
9772,9966954,1095892,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,4,1.0,138.0,Apartment located in De Pijp,52.35144,4.889343,Zuid
9773,5052230,3123968,Entire home/apt,De Pijp / Rivierenbuurt,10,4.0,2,1.0,144.0,Apartment in Pijp area,52.353212,4.890984,Zuid
9774,14244653,65859990,Entire home/apt,De Pijp / Rivierenbuurt,6,5.0,2,1.0,144.0,Modern and new APT with canal view | CITY CENTER,52.350789,4.907481,Zuid
9775,5248594,7457925,Entire home/apt,De Pijp / Rivierenbuurt,6,4.5,2,1.0,132.0,Romantic apartment in de Pijp,52.356238,4.899514,Zuid
9776,19105945,101621057,Entire home/apt,Oud Oost,1,0.0,2,1.0,130.0,"Unique, luxcious spacious apartment Amsterdam East",52.356537,4.923842,Oost
9777,10944272,51302984,Entire home/apt,Centrum West,5,4.5,5,1.0,132.0,DAMSQUARE CENTRAL! City hotspot!,52.373901,4.890221,Centrum
9778,19631934,6344234,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,2,1.0,138.0,Sunny Attic Apartment in de Pijp,52.352662,4.895841,Zuid
9779,18184687,41994173,Entire home/apt,Centrum West,4,4.5,2,0.0,131.0,"Cosy studio in the Jordaan, centrally located",52.37651,4.878763,Centrum
9780,11320052,59203588,Entire home/apt,Centrum Oost,0,0.0,2,1.0,131.0,Heerlijk huisje randje centrum!,52.370657,4.909214,Centrum
9781,13569510,27107221,Entire home/apt,Oud Oost,24,5.0,2,2.0,125.0,Spacious apartment in East of Amsterdam,52.360853,4.926224,Oost
9782,14771450,32325141,Entire home/apt,Oud Oost,27,5.0,2,1.0,131.0,Cozy loft near Amstel River close to city centre,52.353935,4.909045,Oost
9783,14021465,517215,Entire home/apt,Centrum Oost,4,5.0,2,0.0,138.0,Cozy Studio Apartment near Rijksmuseum,52.361358,4.889319,Centrum
9784,12898795,70641214,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,2,1.0,126.0,"Cosy apartment in 'De Pijp', close to the centre!",52.355871,4.902229,Zuid
9785,17197201,115774358,Entire home/apt,De Pijp / Rivierenbuurt,3,5.0,2,1.0,132.0,"Warm, authentic 2p apt | Albert Cuyp, Pijp, RAI",52.351344,4.893589,Zuid
9786,11524594,8828818,Entire home/apt,Oud Oost,9,5.0,2,1.0,144.0,Apartment 5 min from center,52.362109,4.925246,Oost
9787,12949094,2724950,Entire home/apt,Oud Oost,7,5.0,2,1.0,138.0,Stylish and light apartment in Amsterdam,52.35773,4.909651,Oost
9788,13680986,19100429,Entire home/apt,De Pijp / Rivierenbuurt,11,5.0,2,1.0,144.0,Beautiful cosy apartment in the Pijp,52.35208,4.899663,Zuid
9789,1613459,8588828,Entire home/apt,Oud Oost,27,5.0,2,1.0,132.0,"Serene Stylish Apartment, Amsterdam",52.360038,4.929121,Oost
9790,18696441,13223746,Entire home/apt,De Pijp / Rivierenbuurt,7,5.0,2,0.0,144.0,"cosy studio in the hip ""Pijp""",52.353617,4.899719,Zuid
9791,13255105,46691672,Entire home/apt,Oud Oost,10,5.0,4,1.0,140.0,NEW: The perfect base for exploring the City!,52.357558,4.907795,Oost
9792,14170174,5110349,Entire home/apt,De Pijp / Rivierenbuurt,12,5.0,2,1.0,144.0,scandinavian styled home in the old pijp,52.35531,4.888936,Zuid
9793,17582596,107379816,Entire home/apt,Noord-West / Noord-Midden,2,0.0,2,1.0,132.0,Elegant stylish apartment,52.352042,4.880409,West
9794,2878477,14712253,Entire home/apt,De Baarsjes / Oud West,30,5.0,2,0.0,144.0,Unique design garden studio nearby Museum District,52.361416,4.875546,West
9795,19854424,52628715,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,4,2.0,144.0,Amazing spacious private loft next to City Centre!,52.357536,4.888347,Zuid
9796,1406133,6632561,Entire home/apt,De Baarsjes / Oud West,78,5.0,2,1.0,131.0,Wonderful 2 floor apartment!,52.364585,4.876128,West
9797,9747050,7792393,Entire home/apt,Oud Oost,15,5.0,2,1.0,139.0,Design apartment Pinot Noir,52.357335,4.926955,Oost
9798,18016708,8085190,Entire home/apt,Oud Oost,13,5.0,2,1.0,144.0,Amsterdam east near city center,52.355574,4.925492,Oost
9799,460469,1997447,Entire home/apt,Oud Oost,42,4.5,2,1.0,132.0,Great apartment near the centre ,52.36048,4.92685,Oost
9800,6150980,31907721,Entire home/apt,Centrum West,12,5.0,2,1.0,144.0,SUPERB+ apart. Heart of Amsterdam!,52.372169,4.875791,Centrum
9801,6205127,7473277,Entire home/apt,De Pijp / Rivierenbuurt,16,4.5,2,1.0,144.0,Bright apt. in middle of de Pijp!,52.354594,4.888919,Zuid
9802,16934584,14528975,Entire home/apt,Oud Oost,7,4.5,2,1.0,139.0,Beautiful apartment near the Oosterpark,52.351858,4.91522,Oost
9803,19923688,34762796,Entire home/apt,Oud Oost,0,0.0,2,1.0,132.0,Sunny Appartment in Hip Amsterdam East,52.353629,4.917952,Oost
9804,19853763,52628715,Entire home/apt,Centrum Oost,0,0.0,4,2.0,144.0,Huge private canalhouse in City Centre | 2BD,52.363096,4.901117,Centrum
9805,2024069,1664548,Entire home/apt,Centrum Oost,18,5.0,2,1.0,132.0,BEAUTIFUL AMSTERDAM CANAL APARTMENT,52.361988,4.905373,Centrum
9806,13889474,82253807,Entire home/apt,Oud Oost,5,5.0,4,1.0,137.0,Incredible Apartment in Amsterdam-East | Balcony,52.357105,4.90815,Oost
9807,9574738,44168250,Entire home/apt,Centrum West,20,4.5,2,1.0,134.0,Yucca Apartment,52.377533,4.894515,Centrum
9808,17183927,115643783,Entire home/apt,De Pijp / Rivierenbuurt,7,5.0,2,1.0,126.0,Modern apartment in the Heart of De Pijp,52.353568,4.898374,Zuid
9809,19260175,134858091,Entire home/apt,Oud Oost,1,0.0,2,1.0,132.0,Cosy home in beautiful area close to city center,52.353056,4.920823,Oost
9810,9638051,1219810,Entire home/apt,De Pijp / Rivierenbuurt,7,5.0,2,1.0,132.0,Design Apartment Amsterdam in famous Pijp area,52.354718,4.903186,Zuid
9811,18266554,39689381,Entire home/apt,Centrum West,2,0.0,3,1.0,143.0,Cozy Apartment @ the Heart of Old Amsterdam,52.377492,4.882803,Centrum
9812,17631773,118946082,Entire home/apt,Centrum West,3,5.0,2,1.0,144.0,Primary located 1 bedroom apartment,52.377686,4.894916,Centrum
9813,648503,3254029,Entire home/apt,Centrum West,196,5.0,2,1.0,132.0,Sunny Apartm canal + roof terrace,52.369546,4.883889,Centrum
9814,7163785,14785507,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0.0,4,2.0,132.0,Appartment with perfect harbourview,52.376058,4.946268,Oost
9815,8321319,19841481,Entire home/apt,Oostelijk Havengebied / Indische Buurt,23,4.5,4,1.0,132.0,Spacious apartment in Amsterdam,52.363857,4.941446,Oost
9816,12981383,16118295,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0.0,2,1.0,125.0,Bright apartment in Amsterdam,52.365892,4.93787,Oost
9817,3823815,4979621,Entire home/apt,Oostelijk Havengebied / Indische Buurt,6,4.5,2,1.0,126.0,Great apartment in East Amsterdam,52.361502,4.934403,Oost
9818,17146590,14874061,Entire home/apt,Watergraafsmeer,0,0.0,4,3.0,144.0,Bright and Spacious Family House in Amsterdam East,52.351615,4.936433,Oost
9819,2187412,11153385,Entire home/apt,Watergraafsmeer,1,0.0,4,2.0,144.0,"Clean, private 2 bedroom apartment",52.352481,4.934124,Oost
9820,13386562,669178,Entire home/apt,Watergraafsmeer,7,4.5,2,1.0,131.0,BRILLIANT apt. located East area!,52.353337,4.940755,Oost
9821,3900805,6649622,Entire home/apt,Oostelijk Havengebied / Indische Buurt,4,5.0,4,2.0,126.0,Stylish appartment on the eastside,52.363711,4.935481,Oost
9822,3004400,15311222,Entire home/apt,Oostelijk Havengebied / Indische Buurt,22,5.0,4,3.0,143.0,"Lovely, spacious & sunny apartment.",52.364002,4.935212,Oost
9823,3352134,4262118,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0.0,6,3.0,126.0,Great family home Amsterdam Centre,52.374242,4.94896,Oost
9824,14208485,6528463,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0.0,2,1.0,132.0,Cosy Appartment in Eastern Part of Amsterdam,52.360632,4.941367,Oost
9825,8803098,14667606,Entire home/apt,Centrum Oost,2,0.0,2,1.0,144.0,Cosy apt. near centre w/ great view,52.370282,4.930674,Centrum
9826,14496517,26573006,Entire home/apt,Oostelijk Havengebied / Indische Buurt,3,4.5,4,2.0,144.0,Spacious 2-bedroom appt in upcoming A'dam Oost,52.362246,4.934716,Oost
9827,10492657,3017663,Entire home/apt,Oostelijk Havengebied / Indische Buurt,17,5.0,4,2.0,131.0,Spacious apartment in the city,52.36195,4.943867,Oost
9828,5248926,12978079,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0.0,2,1.0,138.0,Better then a hotel :-). Welcome!,52.363047,4.933494,Oost
9829,6189960,4644260,Entire home/apt,Oostelijk Havengebied / Indische Buurt,41,5.0,2,2.0,126.0,Luxurious apartment with garden in trendy area,52.364363,4.932004,Oost
9830,982907,3971476,Entire home/apt,Oostelijk Havengebied / Indische Buurt,4,5.0,4,2.0,131.0,"Clean, spacious, 2 bathroom LOFT",52.371266,4.951384,Oost
9831,514946,2536209,Entire home/apt,Watergraafsmeer,6,5.0,2,1.0,144.0,Typical Amsterdam apt. in center,52.355016,4.935116,Oost
9832,1037832,5713208,Entire home/apt,Ijburg / Eiland Zeeburg,13,4.5,3,1.0,132.0,Charming & Sunny lakeside new house,52.362426,4.975598,Westpoort
9833,696113,3564543,Entire home/apt,Ijburg / Eiland Zeeburg,16,5.0,4,2.0,144.0,Spacious  apartment with a view!,52.362128,4.97431,Westpoort
9834,687386,3508107,Entire home/apt,Oostelijk Havengebied / Indische Buurt,7,4.5,4,1.0,143.0,Live like a local; Experience Oost!,52.359771,4.942621,Oost
9835,9710323,50132343,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0.0,3,1.0,132.0,Nice apartment close to city center,52.362678,4.940621,Oost
9836,12983144,71484940,Entire home/apt,Watergraafsmeer,0,0.0,2,1.0,126.0,Modern sunny apartment at 5th floor,52.357079,4.944777,Oost
9837,8607603,8711187,Entire home/apt,Oostelijk Havengebied / Indische Buurt,34,5.0,2,1.0,144.0,Cozy apartement in Amsterdam East!,52.361624,4.944441,Oost
9838,8045709,14376117,Entire home/apt,Watergraafsmeer,53,4.5,3,2.0,144.0,"Lovely apartment 20 min.from centre, in quiet area",52.352167,4.941669,Oost
9839,6674443,34932742,Entire home/apt,Oostelijk Havengebied / Indische Buurt,7,4.5,4,1.0,132.0,Spacious apartment,52.362445,4.934216,Oost
9840,12769180,13036265,Entire home/apt,Oostelijk Havengebied / Indische Buurt,11,5.0,4,1.0,131.0,Apartment 4 pax,52.362775,4.933382,Oost
9841,13491427,20064136,Entire home/apt,Ijburg / Eiland Zeeburg,1,0.0,6,3.0,138.0,110m2 house+garden 15 min to center,52.354789,4.99471,Westpoort
9842,1525046,7502881,Entire home/apt,Oostelijk Havengebied / Indische Buurt,17,4.5,3,1.0,132.0,Light apartment In Amsterdam East,52.359989,4.944536,Oost
9843,11696210,59740634,Entire home/apt,Oostelijk Havengebied / Indische Buurt,20,5.0,4,2.0,138.0,Cosy appartement nearby city centre,52.361176,4.935422,Oost
9844,14130369,7002898,Entire home/apt,Watergraafsmeer,3,3.5,4,3.0,139.0,HUGE 3 bedroom APT near CITY CENTER |GARDEN +3KATS,52.35545,4.939931,Oost
9845,921488,4954608,Entire home/apt,De Pijp / Rivierenbuurt,21,4.5,4,1.0,127.0,Lovely apartm+garden in Amsterdam,52.346183,4.907859,Zuid
9846,16550737,10508004,Entire home/apt,Oud Oost,6,5.0,3,2.0,144.0,Beautiful & Trendy apartment!!,52.355649,4.914173,Oost
9847,14398753,16494542,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,2,1.0,126.0,Fully-equipped apartment near de Pijp,52.345145,4.905821,Zuid
9848,1620658,5004150,Entire home/apt,Oud Oost,33,5.0,2,1.0,132.0,Studio at Amstel,52.350654,4.91349,Oost
9849,8863794,45096883,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,5,3.0,144.0,Private  spacious bedroom-ensuite ! sleeps; 2,52.345199,4.911401,Zuid
9850,17349263,7573421,Entire home/apt,De Pijp / Rivierenbuurt,5,4.5,4,2.0,144.0,Nice apartment near everything in De Pijp!,52.351185,4.904812,Zuid
9851,8767354,9302267,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,2,0.0,144.0,Delightful Amstel Studio 2,52.35458,4.904837,Zuid
9852,315820,1743575,Entire home/apt,Oud Oost,37,5.0,4,2.0,129.0,76m2 app near center&park&amstel,52.355622,4.915362,Oost
9853,11543502,36332297,Entire home/apt,De Pijp / Rivierenbuurt,6,5.0,2,1.0,138.0,Lovely apartment central Amsterdam,52.348836,4.903443,Zuid
9854,798941,4207199,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,2,1.0,132.0,Luxurious apartment 72m2 in Pijp ,52.354469,4.902374,Zuid
9855,19762919,29972204,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,4,2.0,144.0,Comfortable and spacious apt in zuid Amsterdam,52.346536,4.907071,Zuid
9856,10306765,17998968,Entire home/apt,De Pijp / Rivierenbuurt,6,4.5,2,1.0,132.0,Modern apartment in great location!,52.353363,4.901289,Zuid
9857,15582882,100168118,Entire home/apt,De Pijp / Rivierenbuurt,5,4.5,2,1.0,126.0,relaxing apartment near the center of Amsterdam,52.343684,4.908379,Zuid
9858,15111373,95728802,Entire home/apt,Watergraafsmeer,1,0.0,4,1.0,143.0,Amsterdam Apartment - central location with garden,52.346803,4.921413,Oost
9859,14847968,13553592,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,2,1.0,139.0,"The SoHo of Amst - perfect location, nice house",52.356253,4.902335,Zuid
9860,14979162,32310534,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,2,1.0,138.0,Feel @ home in Amsterdam!  Clean private apartment,52.34407,4.906528,Zuid
9861,1155386,6299692,Entire home/apt,De Pijp / Rivierenbuurt,35,4.5,2,1.0,132.0,Quietness and the city life,52.343939,4.910551,Zuid
9862,13705079,37782212,Entire home/apt,Oud Oost,0,0.0,2,1.0,132.0,Cozy apartment in the centre of East,52.356837,4.920504,Oost
9863,14131280,2619177,Entire home/apt,De Pijp / Rivierenbuurt,8,5.0,4,2.0,126.0,De Pijp - ideal for couples & families,52.349868,4.902307,Zuid
9864,4693511,9436031,Entire home/apt,Oud Oost,14,4.5,2,1.0,126.0,Cozy apartment at central location,52.350086,4.914006,Oost
9865,11582455,61229635,Entire home/apt,De Pijp / Rivierenbuurt,5,4.0,4,2.0,144.0,Lovely 3 floor house in Pijp area,52.356388,4.90203,Zuid
9866,4564797,23515265,Entire home/apt,De Pijp / Rivierenbuurt,23,5.0,2,1.0,144.0,Trendy & cozy 2P apartment | Nearby City Centre,52.353529,4.901728,Zuid
9867,4076101,20887143,Entire home/apt,Oud Oost,13,5.0,2,1.0,143.0,"GREAT PLACE, SMALL PRICE !!!",52.349372,4.913947,Oost
9868,19691124,25807563,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,2,1.0,127.0,Bright and luxuous apartment in De Pijp,52.352932,4.90547,Zuid
9869,7719995,18084675,Entire home/apt,De Pijp / Rivierenbuurt,6,5.0,2,1.0,144.0,Cozy apartment in De Pijp,52.35297,4.901394,Zuid
9870,6344292,23563050,Entire home/apt,De Pijp / Rivierenbuurt,5,5.0,2,1.0,126.0,In the heart of Amsterdam,52.352694,4.901361,Zuid
9871,16330723,75965589,Entire home/apt,Centrum Oost,6,5.0,4,1.0,143.0,Quiet cosy home in the vibrant heart of Amsterdam!,52.361118,4.904319,Centrum
9872,601498,2976221,Entire home/apt,Oud Oost,7,4.5,2,1.0,144.0,Great apartment Center of Amsterdam,52.356596,4.908344,Oost
9873,821483,4313584,Entire home/apt,Oud Oost,31,4.0,3,2.0,132.0,Vrolikstay - at home in Amsterdam,52.356547,4.917396,Oost
9874,5544300,3892282,Entire home/apt,Oud Oost,14,5.0,3,2.0,144.0,Appartment close to the park,52.35466,4.913643,Oost
9875,10031796,51501049,Entire home/apt,De Pijp / Rivierenbuurt,8,5.0,2,1.0,126.0,Lovely apartment in Amsterdam,52.344493,4.900874,Zuid
9876,14928633,93860679,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,2,1.0,141.0,Lovely apt with garden in trendy ‘the Pijp’,52.350846,4.902465,Zuid
9877,7090245,37154997,Entire home/apt,De Pijp / Rivierenbuurt,7,4.5,2,1.0,132.0,Geweldig appartement in de Pijp,52.356428,4.902668,Zuid
